cell_key,acquisition_dim,cross_covariance_weight,fold,seed,epochs,classification,run_id,record_sha256,code_commit,environment_sha256,dataset_source_sha256,split_manifest_sha256,pair_assignments_sha256
dim16-xcov0p05-fold3-seed911,16,0.05,3,911,75,valid and complete,parun-v1-0f29d23a338bc1321d0da12283b2b1242182af699efb1892beb7700ed0d1f548,55651b6cb46b713a7131869103d7001a674761e5f954025447fd29c3d114e5cf,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,788b680ccd19af1a5078a29468ccedec71924988f53e9d5a9bcec65b838a6f75
dim16-xcov0p05-fold3-seed912,16,0.05,3,912,75,valid and complete,parun-v1-a4af465a8d7a013ba6c5dcb62a475fc09679a38a9cc61685a0795eb09ad1998c,6508d1d0252b941f4bf8cda9ca7e9ba8f8f4dc398a939a23b18cc48af95e3ec0,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,9143cda1072e3664a49e6e3b2d1d8494f0763cee9176381e29119d33155f8fac
dim16-xcov0p05-fold3-seed913,16,0.05,3,913,75,valid and complete,parun-v1-998cc5cc4eab7fbbc0cab7a8d3143bc4ddf83727ce36922b21fdf63f43d2ba29,0cc613abae05ce9ba536816468ba802f316d8a748cb02a7deb9637af58735c4a,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,47c382edc2395527f2c22f60c32f9c18fc1f027496589778ff6018dd434a35ba
dim16-xcov0p05-fold3-seed914,16,0.05,3,914,75,valid and complete,parun-v1-02184929f90612e678ca6105a5ca46d22b9fec5d249a167091abb8655047692b,2c6a2dd4cb7519718152e6512d33ac83ef43991311b513867400d86b650c0388,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,d78a282b3884d291121ce06532ba18e7f669118925ae184dacc36cd7c6b6b431
dim16-xcov0p05-fold3-seed915,16,0.05,3,915,75,valid and complete,parun-v1-5a63d794d60e3d75cba5dbe9a3d3a713daae7023af4168bbbad2d1c3d9dc42a1,3d5fbf38d2ed816f05e117218730ec9bec403fea5a1dc09364917bfa420c0a0b,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,eb78143a1b9c18c92198ec81bb92c912e3219330c6e15c3b8beac6d2a6cc0cc4
dim16-xcov0p05-fold4-seed911,16,0.05,4,911,75,valid and complete,parun-v1-d58ca674c5aeb5c90a89c88e2109cf2841ea1509675bca436e9696026291858d,f4aba28ef9470ab1af2d5fdaeb9c3d4b566bb22ab98d3d51e85e0f695e3cd0e1,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,6acf6c0707388b5254a70464d25d2a7986f98adff8089ea2d85596136ef93103
dim16-xcov0p05-fold4-seed912,16,0.05,4,912,75,valid and complete,parun-v1-4f956bb47887def44ec8faf42f12725b91ce811a19caab6777ffe1f5cffef33c,f4cc70b81d3b23d9c5f0a0f7ab6f63742c5b2bb68461ab298487bc450f6c0735,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,7977eb2ed6639764823c063e8735c9fa703f2f3f8617fd7b6fbccd2612df7bc9
dim16-xcov0p05-fold4-seed913,16,0.05,4,913,75,valid and complete,parun-v1-042fc4c6b08f99defc5f1990298fdff620a65f4c7616969bd6f5ce1fb1e23ae1,366f9c6801b1f88fb569216fb815c8d88ed013dc2d10de061c87f963671c6739,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,5724c813f9aa4839eeef8ab813c481c6c84936ff9e5378f71882e7e12444a99c
dim16-xcov0p05-fold4-seed914,16,0.05,4,914,75,valid and complete,parun-v1-673b734dabcdf8d5e9fc509cf768e4a018795d9dd284909bcf9da4b89c8d4458,84b0774c6ce53eb2f12a919e2f5343fac6f68b45ffe66607cc25a64e61ba22d0,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,af2713044289b4bbd93440be52ac3568d0b7a4e8368c4b4de8135d354555337e
dim16-xcov0p05-fold4-seed915,16,0.05,4,915,75,valid and complete,parun-v1-f8931ecc9d694c7f853afbd853319fa29b03f10d960e43fc1e6599b2ab4781b4,073e718c38f3800c6dd1a61a2e74f98ddaf7ff2d046ea7f314c3c6b25cb5866b,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,4a302cb0ad7d6b0713adcb835cee85cbc0eb1cae062a3aa7d7ef4e919c062b4e
dim16-xcov0p2-fold0-seed911,16,0.2,0,911,75,valid and complete,parun-v1-eae201ccd012756dbfd219ecb60a01ab3e57e63e7d04d86bedd96bb99a4c9c56,791f8e64846d9ea530201684b28ac0fb505aa1ff20e110fab7bedf86e59b96b8,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,d569107cee1d5c33dc8acb011b678be13c8287cdff20ecd0d74c69622c527681
dim16-xcov0p2-fold0-seed912,16,0.2,0,912,75,valid and complete,parun-v1-c1289f961f95821b9fee0e5a27bef69ba1b128cf5c56702f277862eedce5e578,3a03fa3bdbbfc507b509eb56b6eb75918e3b50edfc30a92a559d369200c26967,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,fa4685584229e9ec5493f5f4b7f8bb9add4374fa9aeae6e2719792c727a859b7
dim16-xcov0p2-fold0-seed913,16,0.2,0,913,75,valid and complete,parun-v1-3640ea7dd19723d9c116a5cf0d59f09a127868f473a3fde3bd604cd0256d6ad9,1a5404769b0a653306658b3f2564afc7aebce58bdd6ff879d4ad2b6d12d49d7c,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,aaf93a6fcf6e2a9d2a9fde816f911dde3574a64434ebab8795e3d83dc62e9153
dim16-xcov0p2-fold0-seed914,16,0.2,0,914,75,valid and complete,parun-v1-d6491fb7cfcab9b7d4b9c68ba3a454d33e714f2242b423cbf7db6753d99ecf3c,68f7702a4d843199dc99b3b18f523c03a5bfbeff05473834e63d2214706e6dd8,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,471e2cdd2fc6bef98846edeb5ba50f18c4f8656d7f52de795c18ce01d5c0e27c
dim16-xcov0p2-fold0-seed915,16,0.2,0,915,75,valid and complete,parun-v1-869c3eb670112f3bea74448282203dd18c7b62071c14f6259c265e62369e2b93,7986fb25efbd3f2bb37406b6a5579984a9d10dc4bfc5380a0e04a4f57ce1783d,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,69e1fa8bfef235e1dcf46339bf46496ef60dc50aa1033dbc9113bcc9dcb09f09
dim16-xcov0p2-fold1-seed911,16,0.2,1,911,75,valid and complete,parun-v1-540ca8d91f621129162383f2dda32c9618c335dc174c4c509bbf66cbc659be0b,fe1dbb16d12470b37bc9ce775ba4899c990959630a1b9545469fcf5ff957d7eb,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,4b71f8ec363b6ac63db9f82872fa5c7ab5807a34e9ec5b0b43d6868e5fdbb9c2
dim16-xcov0p2-fold1-seed912,16,0.2,1,912,75,valid and complete,parun-v1-c253d7565f045ae0fb3b09602b973da62170eee4d452bf93cbff567c1e6f3091,f61d9833badce0490581e0b8906b489905351d151592cc7623822c030e2c2889,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,f8c616da5b2df50729c7df94506e219d3178fc5210df108a9bd19fdc705bc64c
dim16-xcov0p2-fold1-seed913,16,0.2,1,913,75,valid and complete,parun-v1-630aee9595bef6f44f67d10a5ad41bd60cbc83e07c20b6e0658344ac6669d5fa,39ba63c25a55aaa66935cf0da1910368e5e1c08f09ecd75e07d77dec45cf698a,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,15982657a25be52fa73802a18ef4fdcdff3af4a7333ae1226cea85949040fe89
dim16-xcov0p2-fold1-seed914,16,0.2,1,914,75,valid and complete,parun-v1-f4b98a547981286584ad1205fc0734a670da704e9f79ccdefca32efc29fefa7a,e4a78bdb04ef22416b624cbc46c9170ea97dec9aebbe5b1e358abd95dbe95903,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,b6d68ca618d55dba9f14a3abab5eab20c9dd642686516063f1b5e92b03aa852a
dim16-xcov0p2-fold1-seed915,16,0.2,1,915,75,valid and complete,parun-v1-63f59d8ed7c5480e80e21144bfdb2456e23b86b6edd34715b5dba4e35688cc7a,8f8a8c0cd1a56111170119a9d243ed498000e5b923c88d3b8da5b4b382c1703c,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,41209e4d02ee396812654aa1c5f410b4b06c2428fbd18ad896ed92231aa7e68d
dim16-xcov0p2-fold2-seed911,16,0.2,2,911,75,valid and complete,parun-v1-5b689a4977ff3c719701553b8fa92b7a1b03206825e484dbf3ffc8dba6f015ec,c42fa387464d9d5281f87fc5f2fb63aa54b2961894376d3fab3270632230c48d,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,93e99ccaaa2200a6a9d2e8fd3c1050764304a1915e0fa320a1ab37f96adf9f57
dim16-xcov0p2-fold2-seed912,16,0.2,2,912,75,valid and complete,parun-v1-7b47c77eca9b9982bb19dfd2996e9e9dcd95cf95c0661cd3ed129e1edcbe2b28,a0e5024ec6fa78a1558134980eac785b8439f307eaf3c1fd74f008b965ce9580,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,a8cc4504a50f85b3737249d3bd3e015b1f8d0a87d9b6a9d2a79b6f287630c7c9
dim16-xcov0p2-fold2-seed913,16,0.2,2,913,75,valid and complete,parun-v1-57a9e351b28faf6b45ee87a72f6152d6d400e691512e7dace21f709dfe5ce74e,14f36dbb4c120a6fecc8f74f2fce8eaccb974306a8bfbe03cdc834b12dae8574,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,1b7e89fba89f7566ae185fc800936c590fe515220ab53f006ebc3133b8da59fc
dim16-xcov0p2-fold2-seed914,16,0.2,2,914,75,valid and complete,parun-v1-dd77413aa379ca19f17993e9d180d85b6c58a986b7920d8bf0516ea52da5a71c,ffa34d885e2387e1d49359192b9a0cdac3c0199fa01ad537836f475b47a84cd1,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,c789db08d9ef36d74d4c6c3b9858511f08661765bac3ee799dc3a9982143160a
dim16-xcov0p2-fold2-seed915,16,0.2,2,915,75,valid and complete,parun-v1-482b904b2b3d60e862df681170767b04f7ff8089cb4e32050569c6d482541c0a,26880abc6087a863df313ab3f5158d3b2435c3485caf70d9eec636a69406b6f9,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,d336a73f85511cd34eb983aaf5e39f7ab3033271a7da72741e3648c4fe632bcc
dim16-xcov0p2-fold3-seed911,16,0.2,3,911,75,valid and complete,parun-v1-c7ac4fcb7430697f8d66e68a24a812cdbf04d2401d091b53eaf5b427533c5bad,f9a6ec8b9be7a9dfeb2892d63f5707b2deed16dd09d8599dc3aae6c70afad00d,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,788b680ccd19af1a5078a29468ccedec71924988f53e9d5a9bcec65b838a6f75
dim16-xcov0p2-fold3-seed912,16,0.2,3,912,75,valid and complete,parun-v1-a53ef49a6a8895a5a5c2c4e69ac7139cbb0743013d022cc8678f2f009708b687,c5a67f61ba4b7161265c36288ed5dafa6b81bbb5b13ab52b79836497cf2a2a20,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,9143cda1072e3664a49e6e3b2d1d8494f0763cee9176381e29119d33155f8fac
dim16-xcov0p2-fold3-seed913,16,0.2,3,913,75,valid and complete,parun-v1-2517e63c362a250095d68316706ee0a9f76d6451a38959d5429e5fc6cfb26491,9a13bb36b76999b5e797aa89d717a961aec45af709809b2cc0aa02f385e70744,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,47c382edc2395527f2c22f60c32f9c18fc1f027496589778ff6018dd434a35ba
dim16-xcov0p2-fold3-seed914,16,0.2,3,914,75,valid and complete,parun-v1-f848ec6ef3d2256c81bc656055be8ed2c9a4c817377d4c047f9e7744de2f0aa3,2cc28fbf6017b3095d7f11113de851edf916939c217280d000023352d0ed28c5,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,d78a282b3884d291121ce06532ba18e7f669118925ae184dacc36cd7c6b6b431
dim16-xcov0p2-fold3-seed915,16,0.2,3,915,75,valid and complete,parun-v1-a893e06905d9b4c13eb09505126ca886b08c71bb5f0fba7c5388816c21538d60,1feb4f198455763939d9c3ccf49a12cc160ed78b46e1cefd5cfe5a393208ea88,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,eb78143a1b9c18c92198ec81bb92c912e3219330c6e15c3b8beac6d2a6cc0cc4
dim16-xcov0p2-fold4-seed911,16,0.2,4,911,75,valid and complete,parun-v1-25702f1a1f758c7d39ea140a4e4c76057047697ce89901a4684cb05a4b990fc3,97cd660fdfe0c391eb89673bf51a1b1e035cd40919d5f5c685372d15c00fb868,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,6acf6c0707388b5254a70464d25d2a7986f98adff8089ea2d85596136ef93103
dim16-xcov0p2-fold4-seed912,16,0.2,4,912,75,valid and complete,parun-v1-d8bf5d500b80b597a596806d59ac975facf9111367d78fcdf5674063d4464a88,e6ce0a374c6369cb5e477feaad9454c256ee6237966a7f1a2a94d4b3769aa171,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,7977eb2ed6639764823c063e8735c9fa703f2f3f8617fd7b6fbccd2612df7bc9
dim16-xcov0p2-fold4-seed913,16,0.2,4,913,75,valid and complete,parun-v1-27f637fbd955e6c196396fa349b5d443b9394f85999e634fd45c4a37e7150690,539a1100a51e86f190ffabd3b0320ef4c60ba77fcfb934f9f6cb61e8c36492aa,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,5724c813f9aa4839eeef8ab813c481c6c84936ff9e5378f71882e7e12444a99c
dim16-xcov0p2-fold4-seed914,16,0.2,4,914,75,valid and complete,parun-v1-c305515776ead4dd52f0a5ea914bc60fb4a5164fb8b1af70cad0f7eacc975bfe,66759f0c1950fd274d002ea64c811000a2277fc41259514c3a035d4757fbed9f,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,af2713044289b4bbd93440be52ac3568d0b7a4e8368c4b4de8135d354555337e
dim16-xcov0p2-fold4-seed915,16,0.2,4,915,75,valid and complete,parun-v1-c9ef3b889f5e0152ac38a9e6322c10438b3791d66c60b809b4e1a73dd220e218,75b9dec1159a4f49b437a583eb3972af2b411955bb97ecbaa5a31a4ee7115204,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,4a302cb0ad7d6b0713adcb835cee85cbc0eb1cae062a3aa7d7ef4e919c062b4e
dim2-xcov0-fold0-seed911,2,0.0,0,911,75,valid and complete,parun-v1-cf56af2914f77323a3da0fb93afb25c0f80662fd1547a1b48d91d9493297dec2,48d43ce20f587f11f79e345226aaddde6cc1d1bc26d4fc95d0d47ad26c7ffd53,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,d569107cee1d5c33dc8acb011b678be13c8287cdff20ecd0d74c69622c527681
dim2-xcov0-fold0-seed912,2,0.0,0,912,75,valid and complete,parun-v1-d3ed5bf7c9653530a62c16cb1cdedb4af41898733d5c8091b2b0fba75c161337,39f2f8749d9942df92a3824b7a6fb547f5e91debffa95d21ecef9712b48b65d8,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,fa4685584229e9ec5493f5f4b7f8bb9add4374fa9aeae6e2719792c727a859b7
dim2-xcov0-fold0-seed913,2,0.0,0,913,75,valid and complete,parun-v1-5a59e2ebdd2ff066f9455e43a8f25cce2ff06c885d776fc06ebec0de0d682b04,6ac9093d84e7ff39d438ba5382be54a3d037f8771b7bbbe06d04ed8b3e6c8cd0,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,aaf93a6fcf6e2a9d2a9fde816f911dde3574a64434ebab8795e3d83dc62e9153
dim2-xcov0-fold0-seed914,2,0.0,0,914,75,valid and complete,parun-v1-ed1cd83fe32d5ab54a3c96f6570936af5095ed82458a53a1bc37aed36a7638f5,70da7ca32c099f8aebb3924997c41688188257007ecc7486ef13356152ea623b,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,471e2cdd2fc6bef98846edeb5ba50f18c4f8656d7f52de795c18ce01d5c0e27c
dim2-xcov0-fold0-seed915,2,0.0,0,915,75,valid and complete,parun-v1-8e90002db289492dc5f80a83fc3417a2b9db2c2b772ca8dac64cc78c3196ef25,52a7a6258f45eb7ee1c7d42225acef857180936eefd20b5d44d4071d6f158440,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,69e1fa8bfef235e1dcf46339bf46496ef60dc50aa1033dbc9113bcc9dcb09f09
dim2-xcov0-fold1-seed911,2,0.0,1,911,75,valid and complete,parun-v1-3fa12fe7fcf3842126709c8d6e7b04b90de0a2cd106cf5950756032e601dd751,e363e451c435d2d5e4168a9cc86a449d8729f3181fb8bbb815671dbe69673818,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,4b71f8ec363b6ac63db9f82872fa5c7ab5807a34e9ec5b0b43d6868e5fdbb9c2
dim2-xcov0-fold1-seed912,2,0.0,1,912,75,valid and complete,parun-v1-94c39a82db0c701e3e1eb19b64efa2295799b9e0631c64ce9165a1b481a8f529,e4109797a1a69c37d1035b433318af0fdf0717c2a34c5bdc925b6bc9f1d78767,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,f8c616da5b2df50729c7df94506e219d3178fc5210df108a9bd19fdc705bc64c
