swap_type,bio_abs_idx,acq_abs_idx,bio_scanner,bio_category,acq_scanner,acq_category,bio_space_category_purity_k1,bio_space_scanner_purity_k1,acq_space_category_purity_k1,acq_space_scanner_purity_k1,bio_space_category_purity_k5,bio_space_scanner_purity_k5,acq_space_category_purity_k5,acq_space_scanner_purity_k5,bio_space_category_purity_k10,bio_space_scanner_purity_k10,acq_space_category_purity_k10,acq_space_scanner_purity_k10,variant,acquisition_dim,cross_covariance_weight,source,fold,seed,n_test_samples,n_test_regions,n_categories,n_scanners
B_same_category_diff_sample,1113,1430,nz210,Dermis,cs2,Dermis,1.0,0.0,1.0,1.0,0.8,0.0,0.2,1.0,0.4,0.0,0.2,0.6,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,3997,1414,nz20,Epidermis,p1000,Epidermis,1.0,0.0,0.0,1.0,1.0,0.0,0.4,1.0,1.0,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1462,1021,nz20,Bone,gt450,Bone,1.0,0.0,0.0,1.0,0.8,0.2,0.0,0.4,0.5,0.1,0.0,0.4,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1024,347,p1000,Bone,nz20,Bone,1.0,1.0,1.0,0.0,1.0,0.2,0.2,0.0,0.6,0.4,0.1,0.1,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,697,2834,nz20,SCC,p1000,SCC,1.0,0.0,1.0,1.0,1.0,0.0,0.4,1.0,0.9,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,646,4014,gt450,Epidermis,p1000,Epidermis,1.0,0.0,1.0,1.0,0.8,0.2,0.8,1.0,0.4,0.1,0.6,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1440,1074,cs2,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.5,0.1,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,2946,698,gt450,SCC,nz210,SCC,1.0,0.0,1.0,1.0,1.0,0.2,0.8,1.0,1.0,0.2,0.8,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1438,2885,nz210,SCC,cs2,SCC,1.0,1.0,1.0,1.0,0.8,0.2,0.4,1.0,0.5,0.2,0.6,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1041,1125,gt450,Subcutis,cs2,Subcutis,1.0,1.0,0.0,1.0,1.0,0.2,0.2,0.8,1.0,0.2,0.1,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,2918,686,nz210,Dermis,gt450,Dermis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.2,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,2919,995,p1000,Dermis,cs2,Dermis,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1397,4010,nz20,Epidermis,cs2,Epidermis,1.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.8,0.1,0.6,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1004,688,p1000,Dermis,nz210,Dermis,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.8,0.5,0.1,0.2,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,963,2865,nz210,SCC,cs2,SCC,1.0,0.0,0.0,1.0,1.0,0.0,0.2,0.8,0.9,0.1,0.3,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,26,660,gt450,Inflamm/Necrosis,cs2,Inflamm/Necrosis,1.0,1.0,1.0,1.0,1.0,0.2,0.4,1.0,0.5,0.2,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,2839,358,p1000,SCC,nz210,SCC,1.0,0.0,1.0,1.0,0.8,0.0,0.4,1.0,0.4,0.2,0.4,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1457,25,nz20,Inflamm/Necrosis,cs2,Inflamm/Necrosis,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.8,0.7,0.3,0.1,0.6,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,2909,1011,p1000,Subcutis,gt450,Subcutis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.7,0.2,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,366,2979,gt450,SCC,p1000,SCC,1.0,1.0,0.0,1.0,1.0,0.2,0.2,1.0,0.8,0.2,0.4,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,3982,24,nz20,Epidermis,p1000,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.4,1.0,0.5,0.0,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,42,653,nz20,Inflamm/Necrosis,nz210,Inflamm/Necrosis,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.5,0.2,0.2,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1405,3981,cs2,Epidermis,gt450,Epidermis,1.0,1.0,1.0,1.0,0.6,0.2,0.4,1.0,0.5,0.2,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,732,2946,nz20,SCC,gt450,SCC,1.0,0.0,1.0,1.0,0.8,0.0,1.0,1.0,0.6,0.1,0.9,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1464,346,p1000,Bone,gt450,Bone,1.0,0.0,1.0,1.0,0.8,0.0,0.2,1.0,0.5,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1119,1432,p1000,Dermis,nz20,Dermis,1.0,1.0,0.0,0.0,1.0,0.2,0.0,0.6,0.8,0.3,0.1,0.4,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1023,1461,nz210,Bone,gt450,Bone,1.0,0.0,0.0,1.0,0.8,0.2,0.0,0.4,0.4,0.2,0.0,0.3,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1109,2848,p1000,SCC,nz210,SCC,1.0,0.0,1.0,1.0,1.0,0.2,0.8,0.8,0.9,0.1,0.6,0.8,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,336,1463,gt450,Bone,nz210,Bone,1.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,0.8,0.3,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,337,970,nz20,Bone,cs2,Bone,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.6,0.0,0.0,0.6,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,769,25,p1000,Inflamm/Necrosis,cs2,Inflamm/Necrosis,0.0,1.0,1.0,1.0,0.6,0.2,0.2,0.8,0.5,0.3,0.1,0.6,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,689,997,p1000,Dermis,nz20,Dermis,0.0,1.0,0.0,1.0,0.2,0.2,0.2,0.4,0.4,0.1,0.1,0.5,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,3975,1099,cs2,Dermis,p1000,Dermis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.5,0.2,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,346,1453,gt450,Bone,nz210,Bone,1.0,1.0,0.0,1.0,1.0,0.2,0.0,0.8,1.0,0.2,0.1,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1121,688,gt450,Dermis,nz210,Dermis,1.0,0.0,1.0,1.0,1.0,0.0,0.2,0.8,0.9,0.1,0.2,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,725,1431,cs2,Dermis,gt450,Dermis,1.0,0.0,0.0,1.0,0.8,0.0,0.0,0.8,0.4,0.1,0.2,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,711,40,gt450,Inflamm/Necrosis,cs2,Inflamm/Necrosis,1.0,1.0,1.0,1.0,0.6,0.4,0.2,0.6,0.5,0.2,0.2,0.4,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1455,667,cs2,Inflamm/Necrosis,nz20,Inflamm/Necrosis,1.0,1.0,0.0,0.0,1.0,0.2,0.0,0.0,0.5,0.3,0.1,0.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,688,2920,nz210,Dermis,cs2,Dermis,1.0,0.0,1.0,1.0,0.4,0.2,0.4,1.0,0.4,0.2,0.2,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1407,4013,nz20,Epidermis,nz210,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.2,0.4,0.5,0.2,0.3,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,629,2903,p1000,SCC,nz210,SCC,1.0,0.0,1.0,1.0,1.0,0.0,0.6,0.8,0.8,0.3,0.5,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,3962,719,nz20,Epidermis,p1000,Epidermis,1.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.1,0.0,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,366,2884,gt450,SCC,p1000,SCC,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.8,0.2,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
B_same_category_diff_sample,1412,3989,nz20,Epidermis,p1000,Epidermis,1.0,0.0,1.0,1.0,0.4,0.2,1.0,1.0,0.5,0.1,0.6,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1411,1004,gt450,Epidermis,p1000,Dermis,1.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.4,0.2,0.1,0.1,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1461,1044,gt450,Bone,p1000,Subcutis,1.0,1.0,0.0,0.0,1.0,0.2,0.8,0.4,0.7,0.1,0.5,0.4,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1459,1427,p1000,Inflamm/Necrosis,nz20,Dermis,1.0,0.0,1.0,0.0,0.8,0.0,0.2,0.2,0.4,0.2,0.1,0.2,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,2909,2896,p1000,Subcutis,gt450,SCC,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.7,0.2,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,775,1407,cs2,Inflamm/Necrosis,nz20,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.9,0.2,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1063,1022,nz210,Dermis,nz20,Bone,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,1.0,0.1,0.0,0.6,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,982,995,nz20,SCC,cs2,Dermis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.5,0.1,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,701,55,gt450,SCC,cs2,Inflamm/Necrosis,1.0,0.0,1.0,1.0,1.0,0.0,0.2,1.0,0.9,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,348,1442,nz210,Bone,nz20,Inflamm/Necrosis,1.0,0.0,0.0,1.0,0.6,0.2,0.2,1.0,0.6,0.2,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,972,638,nz20,Bone,nz210,Epidermis,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.8,0.2,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1427,4024,nz20,Dermis,p1000,Epidermis,0.0,1.0,0.0,1.0,0.6,0.2,0.2,1.0,0.4,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1049,748,p1000,Subcutis,nz210,SCC,1.0,0.0,0.0,0.0,1.0,0.2,0.4,0.2,0.7,0.2,0.3,0.2,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,678,660,nz210,Epidermis,cs2,Inflamm/Necrosis,1.0,1.0,1.0,1.0,1.0,0.2,0.4,1.0,0.8,0.2,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,347,2939,nz20,Bone,p1000,Dermis,1.0,0.0,1.0,1.0,1.0,0.0,0.8,1.0,0.7,0.1,0.4,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,992,750,nz20,Subcutis,cs2,SCC,1.0,1.0,1.0,1.0,1.0,0.2,0.8,0.8,0.8,0.2,0.5,0.8,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,673,2867,nz210,Inflamm/Necrosis,nz20,SCC,1.0,0.0,1.0,1.0,0.8,0.2,0.8,1.0,0.7,0.2,0.7,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,2895,1066,cs2,SCC,gt450,Dermis,1.0,1.0,1.0,1.0,1.0,0.4,0.8,1.0,0.9,0.3,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1050,1463,cs2,Subcutis,nz210,Bone,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.9,0.2,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,756,1097,gt450,SCC,nz20,Dermis,1.0,1.0,0.0,1.0,0.8,0.2,0.0,1.0,0.5,0.2,0.0,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1466,3964,gt450,SCC,p1000,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.6,0.8,0.7,0.4,0.4,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1002,1021,nz20,Dermis,gt450,Bone,1.0,1.0,0.0,1.0,1.0,0.2,0.0,0.4,0.5,0.2,0.0,0.4,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1071,752,gt450,Inflamm/Necrosis,nz20,SCC,1.0,0.0,1.0,1.0,0.8,0.2,0.4,1.0,0.4,0.1,0.4,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1431,1038,gt450,Dermis,nz210,Subcutis,1.0,1.0,0.0,1.0,0.8,0.2,0.4,1.0,0.5,0.3,0.3,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,2948,3970,nz210,SCC,cs2,Epidermis,1.0,0.0,1.0,1.0,1.0,0.0,0.6,0.6,1.0,0.1,0.5,0.5,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,610,1078,cs2,Inflamm/Necrosis,nz210,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.2,0.8,0.7,0.2,0.1,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,2906,347,gt450,Subcutis,nz20,Bone,1.0,0.0,1.0,0.0,1.0,0.0,0.2,0.0,0.8,0.1,0.1,0.1,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,753,3981,nz210,SCC,gt450,Epidermis,1.0,0.0,1.0,1.0,1.0,0.0,0.4,1.0,1.0,0.1,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,3963,3979,nz210,Epidermis,p1000,Dermis,1.0,1.0,0.0,1.0,1.0,0.4,0.0,1.0,1.0,0.2,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,2915,353,cs2,Dermis,nz210,Bone,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.3,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1052,3959,nz20,Subcutis,p1000,Epidermis,1.0,1.0,1.0,1.0,1.0,0.4,0.6,1.0,1.0,0.2,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,40,2921,cs2,Inflamm/Necrosis,gt450,Dermis,1.0,1.0,1.0,1.0,1.0,0.2,0.6,1.0,0.5,0.2,0.4,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,2964,36,p1000,SCC,gt450,Epidermis,1.0,1.0,0.0,1.0,1.0,0.6,0.2,1.0,1.0,0.7,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,49,966,p1000,Epidermis,gt450,SCC,1.0,0.0,1.0,1.0,0.8,0.0,0.6,0.2,0.5,0.1,0.4,0.4,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,2826,2937,gt450,SCC,nz20,Dermis,1.0,0.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,0.1,0.3,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1023,615,nz210,Bone,cs2,Inflamm/Necrosis,1.0,0.0,1.0,1.0,0.8,0.2,0.2,1.0,0.4,0.2,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,3967,1443,nz20,Epidermis,nz210,Inflamm/Necrosis,1.0,0.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,0.3,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,717,1448,nz20,Epidermis,nz210,Bone,1.0,0.0,0.0,1.0,1.0,0.2,0.0,0.8,0.5,0.1,0.0,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1033,62,nz210,Subcutis,nz20,Epidermis,1.0,1.0,0.0,1.0,0.8,0.2,0.0,1.0,0.5,0.1,0.0,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,27,2876,nz20,Inflamm/Necrosis,gt450,SCC,1.0,1.0,1.0,1.0,1.0,0.2,0.6,1.0,0.7,0.2,0.7,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,2872,973,nz20,SCC,nz210,Bone,1.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.2,0.0,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1456,1400,gt450,Inflamm/Necrosis,cs2,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.6,0.8,0.5,0.0,0.3,0.4,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,29,2826,p1000,Inflamm/Necrosis,gt450,SCC,1.0,0.0,0.0,1.0,0.8,0.0,0.4,1.0,0.4,0.1,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,2970,2907,cs2,SCC,nz20,Subcutis,1.0,1.0,1.0,1.0,1.0,0.6,0.2,1.0,1.0,0.3,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,681,1004,gt450,Epidermis,p1000,Dermis,1.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.4,0.1,0.1,0.1,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1447,670,nz20,Bone,cs2,Inflamm/Necrosis,1.0,1.0,0.0,0.0,1.0,0.2,0.0,0.6,0.5,0.3,0.0,0.4,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,3963,1069,nz210,Epidermis,p1000,Dermis,1.0,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,0.2,0.2,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1054,2935,p1000,Subcutis,cs2,Dermis,1.0,0.0,1.0,1.0,0.8,0.0,0.6,1.0,0.9,0.0,0.3,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,2972,340,nz20,SCC,cs2,Bone,1.0,0.0,1.0,1.0,1.0,0.4,0.4,0.8,1.0,0.3,0.3,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,685,619,cs2,Dermis,p1000,Inflamm/Necrosis,0.0,1.0,1.0,1.0,0.4,0.2,0.2,1.0,0.4,0.1,0.3,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,617,2918,nz20,Inflamm/Necrosis,nz210,Dermis,1.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.4,0.1,0.4,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1443,1101,nz210,Inflamm/Necrosis,gt450,Subcutis,1.0,0.0,1.0,1.0,1.0,0.0,0.4,1.0,0.6,0.4,0.4,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1024,765,p1000,Bone,cs2,Inflamm/Necrosis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.6,0.4,0.0,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,38,1046,nz210,Epidermis,gt450,Subcutis,1.0,0.0,1.0,1.0,0.8,0.0,0.2,1.0,0.4,0.1,0.2,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1046,2840,gt450,Subcutis,cs2,SCC,1.0,0.0,1.0,1.0,1.0,0.0,0.6,0.6,0.8,0.0,0.5,0.6,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,993,757,nz210,Subcutis,nz20,SCC,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.8,0.5,0.2,0.2,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1409,2908,p1000,Epidermis,nz210,Subcutis,1.0,1.0,0.0,1.0,0.8,0.4,0.2,0.8,0.5,0.2,0.1,0.6,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1124,682,p1000,Dermis,nz20,Epidermis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,0.4,1.0,0.2,0.2,0.3,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1018,729,nz210,Epidermis,p1000,Dermis,1.0,0.0,1.0,1.0,1.0,0.0,0.2,1.0,0.7,0.3,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1008,2932,nz210,Subcutis,nz20,Dermis,1.0,0.0,0.0,0.0,0.8,0.2,0.4,0.2,0.4,0.2,0.4,0.3,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,2836,664,gt450,SCC,p1000,Inflamm/Necrosis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,0.8,0.7,0.2,0.0,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1114,1435,p1000,Dermis,cs2,SCC,1.0,0.0,1.0,1.0,1.0,0.2,0.6,0.8,0.5,0.1,0.4,0.9,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,671,727,gt450,Inflamm/Necrosis,nz20,Dermis,1.0,0.0,1.0,1.0,0.8,0.0,0.2,0.4,0.6,0.4,0.1,0.5,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1100,971,cs2,Subcutis,gt450,Bone,1.0,0.0,1.0,1.0,0.6,0.2,0.2,0.2,0.4,0.2,0.1,0.1,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,3983,1445,nz210,Epidermis,cs2,Bone,1.0,1.0,0.0,1.0,1.0,0.2,0.2,1.0,0.5,0.2,0.1,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1030,666,cs2,Subcutis,gt450,Inflamm/Necrosis,1.0,1.0,0.0,1.0,1.0,0.2,0.2,0.8,0.8,0.3,0.2,0.8,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,988,3966,nz210,Subcutis,gt450,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.8,1.0,0.4,0.0,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,638,1465,nz210,Epidermis,cs2,SCC,1.0,0.0,1.0,1.0,0.8,0.0,0.8,1.0,0.5,0.1,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,2905,699,cs2,Subcutis,p1000,SCC,1.0,0.0,1.0,1.0,1.0,0.2,0.2,1.0,0.7,0.2,0.5,1.0,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,661,987,gt450,Inflamm/Necrosis,nz20,Subcutis,1.0,0.0,0.0,0.0,0.8,0.2,0.0,0.6,0.6,0.2,0.0,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1072,1461,nz20,Inflamm/Necrosis,gt450,Bone,1.0,1.0,0.0,1.0,1.0,0.2,0.0,0.4,0.5,0.1,0.0,0.3,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1420,1446,cs2,Epidermis,gt450,Bone,1.0,0.0,1.0,1.0,0.6,0.2,0.2,0.6,0.4,0.1,0.1,0.4,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
C_diff_category_diff_scanner,1440,639,cs2,Inflamm/Necrosis,p1000,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.6,0.5,0.1,0.2,0.7,acq_dim8_default,8,0.05,frontier,0,914,8,144,7,5
